track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,timesig,popularity,duration_ms,year_released
0GvWnt7XpoHAa72mvax2Uz,0.555,0.897,7,-7.985,1,0.0483,0.617,0.00112,0.334,0.965,166.386,4,57,128866,1985
0GAVJcVNjYUlQnZ6NWhAxL,0.433,0.413,3,-18.97,1,0.0415,0.357,1.93e-05,0.0645,0.288,138.736,4,22,340840,1964
3qb9ozuebzwlVeqwSS8PWE,0.516,0.107,9,-21.292,0,0.0605,0.712,0.708,0.113,0.152,80.584,4,18,398506,1958
5x48S3L3kieU5g7LhW5TPM,0.932,0.454,7,-12.822,1,0.331,0.0372,0.000169,0.0337,0.53,112.782,4,36,229066,1992
5dJS5oBmC6wvJ2nNzl5hNo,0.396,0.705,5,-11.895,0,0.0379,0.0701,0.303,0.212,0.775,104.651,4,40,390640,1976
5jpYsq5cYKeQDRgn8WTenS,0.705,0.707,0,-12.716,1,0.122,0.13,0.234,0.0722,0.667,101.006,4,34,271106,1982
6NMx9rdQOreZCjcd4StLgM,0.461,0.0916,0,-19.121,1,0.0441,0.994,0.911,0.0795,0.111,90.66,4,22,196533,1963
30y9YJfkEmkuT5aywA6MqW,0.459,0.055,8,-22.327,1,0.0511,0.995,0.937,0.0995,0.134,133.455,4,1,387000,1990
2BURVLCtzmNylUqMVCLUbg,0.345,0.379,7,-15.662,1,0.0304,0.0914,0.0566,0.0486,0.477,154.779,3,53,275920,1970
1xcOEEuHIsSwKJ3ujqoDjz,0.675,0.447,2,-16.099,1,0.0513,0.104,0.00179,0.051,0.909,169.105,4,35,359160,1976
7FDZhoeipLBdUWyySo7WK7,0.61,0.185,5,-21.081,1,0.0479,0.631,2.62e-06,0.116,0.474,96.832,4,3,181440,1997
0Ov9Hh2ygoGCkwTXMRYRcp,0.541,0.361,2,-12.248,1,0.0246,0.29,0.38,0.0651,0.491,94.683,4,51,298893,1971
036ZNJdUd5hya7JBEkPudn,0.421,0.0378,8,-25.482,1,0.0423,0.992,0.877,0.114,0.0375,131.214,4,36,374133,1990
4kJsd28kYN9n6X87Duf9Zp,0.717,0.81,4,-10.259,1,0.0692,0.00312,0.000449,0.0654,0.735,101.421,4,36,253333,1991
6d4UxGaNzPpxgaopoWNQmE,0.639,0.25,10,-20.582,1,0.044,0.903,0.713,0.0695,0.623,76.059,4,13,403626,1986
6C2nRgaujO84uuHZkaXcZQ,0.608,0.504,6,-12.431,1,0.0432,0.344,0.0171,0.113,0.602,104.801,4,47,212226,1991
0mVvtPdadLhJJlofaqwScq,0.272,0.19,10,-15.292,0,0.0314,0.85,0.89,0.104,0.0694,69.164,4,0,257749,1965
1SVYGMbdCj2H5DdQ9IKFXy,0.547,0.601,3,-8.556,0,0.0494,0.286,0.00213,0.287,0.961,174.062,4,4,288826,1967
5N4lStelAfMBKgfNkgEJpE,0.564,0.522,7,-13.294,0,0.0509,0.0411,1.15e-06,0.217,0.59,104.173,4,7,185826,1998
0fays3ePRL7jaXwCXlRnxa,0.674,0.408,3,-12.347,1,0.037,0.723,0.659,0.174,0.646,84.06,4,1,221186,1966
57kmOGLpXYfsZYmTbWPhCk,0.571,0.278,8,-11.884,1,0.0546,0.658,0.000101,0.104,0.515,143.265,4,20,260240,1954
0YZ3J8xzGwLOg4yEgST1YK,0.307,0.43,2,-11.333,1,0.0629,0.288,0.000994,0.0988,0.305,145.224,3,69,312173,1969
64dHj8ZxaI2Wj0brEehVMN,0.641,0.78,9,-6.675,1,0.0351,0.0671,0.00181,0.0562,0.746,94.228,4,63,210480,1978
37vEa9sfgAqEZuqX8AX0Zk,0.517,0.108,0,-24.465,1,0.0479,0.852,0.881,0.124,0.206,79.512,4,48,349493,1961
13UMkdShZzPjVmqxrrlUmi,0.468,0.53,11,-13.953,0,0.0395,0.958,0.93,0.1,0.677,128.13,4,26,341200,1983
5hd6TNHlDZEOUOXmDh3ctT,0.528,0.516,5,-11.622,0,0.0733,0.367,3.09e-05,0.0977,0.611,111.801,4,7,333493,1998
2mDGhn1uBk2ehj4q5foh9b,0.765,0.704,9,-8.919,0,0.0436,0.4,0.625,0.083,0.856,107.421,4,38,448466,1976
5HRaxiZNh5CDACzSSYleHx,0.761,0.715,10,-11.699,0,0.0669,0.00321,0.0989,0.0484,0.715,101.132,4,45,224173,1990
2OdtM5DtnEuMYPUGzkmNR7,0.914,0.517,6,-7.58,0,0.033,0.179,0.149,0.0678,0.774,98.116,4,35,289640,1996
4doNObRI4sHz3klm81tZmu,0.613,0.46,9,-13.006,0,0.0316,0.31,0.0044,0.136,0.759,93.846,4,50,172440,1973
5B23BmNt1R61I7b8iuB4jg,0.658,0.554,9,-14.044,1,0.0335,0.228,0.00521,0.275,0.826,86.808,4,35,337173,1993
128kSBaQwha6oCSag8hqFf,0.341,0.184,6,-18.992,1,0.036,0.916,0.16,0.235,0.155,71.435,4,34,320533,1999
6QLh3oOA1AKocLHFH6j7qA,0.554,0.175,0,-16.763,1,0.0335,0.479,0.0,0.107,0.42,118.686,4,53,287293,1994
7HX1x07eay5LlnrQdq7zh2,0.353,0.0444,10,-19.291,0,0.0355,0.986,0.97,0.103,0.18,148.868,3,37,336933,1990
4Skc87uKf4cHqEYbnr56La,0.477,0.266,6,-17.102,1,0.0485,0.912,0.39,0.111,0.432,149.795,4,31,368000,1967
63vUX4fixN873tbuAfUbaH,0.599,0.546,10,-8.866,1,0.0328,0.766,1.91e-06,0.104,0.493,85.321,4,53,160360,1996
3Y0ld7h0n1hbCdRjL6QSc1,0.45,0.457,7,-12.422,1,0.0534,0.347,0.46,0.104,0.509,131.279,4,0,278333,1991
3lECqbrW1xmmLYeZTPapmu,0.678,0.621,5,-10.716,1,0.708,0.838,0.0,0.898,0.826,139.641,4,20,202931,1970
17OZ8uzCob30yObTX3Lz85,0.676,0.453,1,-15.922,0,0.0328,0.385,3.45e-05,0.0688,0.928,153.732,4,30,397066,1993
6aP0hSjJIcUFnZgwLFWdx0,0.684,0.344,0,-16.524,0,0.055,0.578,0.00549,0.103,0.268,120.982,4,28,183933,1974
7J8yLEIzWZhmFQsP3Ba98S,0.661,0.6,2,-11.444,1,0.0596,0.368,0.0284,0.185,0.515,153.995,4,24,394493,1996
0sCeNwt8xRCMR4NhKpMyBe,0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.414,116.11,4,61,333946,1964
7p6ZeiNtEHJKmc4YWBZELG,0.431,0.113,8,-24.017,1,0.049,0.976,0.903,0.107,0.127,98.99,4,55,223973,1963
0sdGrYjdca7tboBx3OgBMb,0.103,0.0762,7,-21.026,1,0.038,0.847,0.924,0.101,0.0685,84.448,5,19,246133,1973
33p7jMh4ThQdZ3fe6scpfI,0.721,0.0462,1,-25.433,0,0.0365,0.877,0.272,0.0787,0.183,103.8,4,47,259959,1980
3Xy16SYnhBiSBL5yUXaHG1,0.456,0.323,5,-13.053,1,0.0337,0.711,0.032,0.204,0.418,120.937,4,48,364160,1969
7Mb7jOst43wPQELas93ARE,0.725,0.856,1,-6.018,1,0.0559,0.00619,0.0241,0.391,0.828,104.311,4,51,318533,1991
3oz50kNixpP5LV7z35460N,0.41,0.12,2,-22.071,1,0.0399,0.989,0.925,0.121,0.347,128.436,4,39,308400,1963
61InMIqyvcBO4HGMaARf7O,0.446,0.193,10,-10.937,1,0.0296,0.954,0.568,0.217,0.158,109.0,4,6,185840,1959
256x9YeAKVtVhn2wXW3qXR,0.51,0.0992,5,-19.07,1,0.047,0.933,0.869,0.111,0.131,66.129,4,5,274560,1962
6pDUN6lQU2OhtvB3JhghRl,0.685,0.761,11,-10.157,0,0.0323,0.172,0.676,0.11,0.696,101.012,4,41,291093,1996
39eFFeKv7QaTBIukk7TYVu,0.572,0.281,9,-16.547,0,0.0448,0.592,0.296,0.102,0.345,81.386,4,57,244440,1973
141XsxpUkbj7AkQKT8vySq,0.722,0.54,8,-13.929,1,0.0951,0.772,0.313,0.142,0.586,129.139,4,51,200240,1992
5eFCFpmDbqGqpdOVE9CXCh,0.638,0.742,7,-11.421,1,0.0485,0.0111,9.45e-05,0.0762,0.698,120.772,4,50,255200,1989
3JZ51OTMdYQJIBm3GIK1vv,0.441,0.518,7,-10.661,1,0.0355,0.22,6.22e-05,0.136,0.62,107.438,4,14,422533,1965
7GWQSK2YShX47Eb2cuVCjg,0.664,0.548,0,-11.782,1,0.0544,0.00888,0.035,0.0409,0.67,93.076,4,34,326066,1990
1KtBOyiWa9wLycmPthoUo7,0.501,0.048,2,-22.836,0,0.0489,0.984,0.869,0.116,0.116,140.025,3,0,771493,1999
4LbJFM4QRgvKoYU7nzj3Dx,0.362,0.411,8,-14.9,1,0.042,0.463,0.819,0.133,0.592,81.801,4,39,529600,1976
0f8SuVenkSwghjIu5E0aDb,0.596,0.502,10,-14.575,1,0.0275,0.976,0.86,0.103,0.728,96.856,3,8,205373,1960
3Vnd9kqU36jdtgXXcxEJHW,0.542,0.675,11,-13.456,0,0.0331,0.427,0.796,0.116,0.597,127.947,4,41,172333,1977
64AJnCjC5Er4y7ysdbus0l,0.41,0.0786,7,-20.917,0,0.0366,0.992,0.916,0.0915,0.141,84.402,4,28,589000,1993
4P1TebwKnny3sDFsdieibP,0.449,0.114,11,-20.182,0,0.0455,0.932,0.346,0.0883,0.636,171.002,4,39,320493,1959
4eAThr76s3rvv4xLz2vZrX,0.306,0.164,2,-12.346,0,0.0288,0.933,7.68e-06,0.16,0.277,139.007,4,41,247493,1986
2NnzPJfLtwYtLa4uylZJCE,0.42,0.344,0,-17.502,1,0.0483,0.61,0.0268,0.0971,0.56,172.32,5,12,362693,1972
0VBdcVhikAXXu3B9Od2Y7D,0.502,0.395,5,-16.016,1,0.887,0.84,0.0,0.381,0.623,80.485,4,0,314026,1961
013grywiX7Qu6WVfnJ1opa,0.428,0.0768,0,-17.412,0,0.0413,0.774,0.0487,0.123,0.112,107.712,4,49,308933,1963
5I9wre7izglAuWMmTOgU1L,0.546,0.429,0,-13.616,0,0.0306,0.973,0.885,0.128,0.622,106.285,3,23,301740,1960
6HmO9pM8eJM3eJ1ergAHtn,0.585,0.52,5,-11.869,0,0.0483,0.785,0.664,0.0941,0.604,89.292,4,42,320773,1975
1rD5GoJq7fbw2IEfMCT6S0,0.585,0.316,4,-14.167,1,0.0359,0.526,0.0,0.233,0.215,136.793,4,46,289426,1985
0yd9m3ONLhwp6zn6VVjhPG,0.666,0.571,7,-6.566,0,0.0515,0.444,0.505,0.0576,0.648,139.935,4,28,304813,1975
1wl5b2lw3YagQtZiYZbQWP,0.542,0.32,8,-9.975,1,0.0387,0.907,0.649,0.0609,0.206,116.648,4,57,193840,1951
7uOHMP0P96ErcSpFB8iHL3,0.614,0.444,0,-11.695,0,0.0559,0.675,1.1e-05,0.116,0.68,77.655,4,13,225506,1967
23OvK9AlKo3Se4xcAMDwUY,0.574,0.283,2,-8.461,1,0.0303,0.886,0.0,0.124,0.546,117.368,4,21,151093,1959
0FGUAf9SNXetna5y1mOS2g,0.497,0.616,10,-14.064,0,0.0456,0.0365,0.866,0.11,0.759,133.569,4,24,535333,1969
0VF21fEzB6OszZcJlKzyg5,0.363,0.355,2,-13.968,0,0.036,0.0952,0.559,0.0949,0.437,178.911,4,43,331373,1968
1x5OVSwXWyPd4mgJ163hDO,0.649,0.325,0,-15.274,0,0.0473,0.953,0.783,0.145,0.686,115.762,4,17,252733,1997
3nTQL2ScjeyOxjqSmDoCCr,0.325,0.0834,9,-23.197,1,0.0374,0.916,0.859,0.0963,0.0388,86.988,4,41,717706,1975
5d4E1hgkLyb7sXr5J3InnM,0.497,0.296,9,-10.756,1,0.0302,0.431,0.0,0.106,0.171,62.204,4,62,220266,1978
3cHh4UHYydBMYriaKh344H,0.627,0.386,6,-11.722,1,0.0715,0.983,0.897,0.131,0.811,128.259,4,5,162878,1965
4QC4XLTPHiSdexDsKO5Vi7,0.531,0.2,1,-17.265,1,0.0353,0.829,0.486,0.117,0.128,81.898,4,44,381893,1970
5K2BiV49DGFZDO9UvwkNND,0.55,0.565,1,-7.842,1,0.0317,0.34,0.0,0.0935,0.31,123.75,4,54,262893,1991
23fSBocJAKCphHsQt19cp1,0.318,0.0777,8,-15.98,1,0.0317,0.968,7.01e-06,0.105,0.2,82.232,4,14,166866,1995
5IT8xiS70Ul7Zq0pKM8I0l,0.349,0.45,7,-14.35,0,0.053,0.833,0.59,0.0981,0.377,129.056,4,35,372626,1972
66zvey9033Ttmtj09VfwF0,0.694,0.353,5,-7.713,1,0.0437,0.601,0.0,0.105,0.563,135.258,4,25,130039,1957
3XvcgEkQfjasB5NnY8P4QA,0.177,0.622,5,-8.565,0,0.058,0.0253,3.55e-05,0.0419,0.431,204.322,3,38,398733,1963
32lOOtajLkCfJLMIXqrkyA,0.435,0.0435,8,-24.654,1,0.0423,0.987,0.76,0.0985,0.186,77.533,4,32,344080,1965
33SzyCoUlWiVdcJvkVyukX,0.684,0.359,3,-12.867,0,0.0368,0.353,0.0,0.233,0.144,119.942,4,39,334933,1991
5TP9byf9FFaFxdd92tFyFp,0.462,0.571,2,-10.858,0,0.0327,0.0419,0.0995,0.0675,0.575,81.858,4,31,561626,1974
5Vj4eHzcf4SJNtOx2SxWxw,0.389,0.0773,4,-22.129,1,0.0392,0.972,0.92,0.0772,0.109,100.757,3,45,203733,1971
0GAVJcVNjYUlQnZ6NWhAxL,0.433,0.413,3,-18.97,1,0.0415,0.357,1.93e-05,0.0645,0.288,138.736,4,22,340840,1964
0olRTCPD5RRE7AZdjrsUOp,0.28,0.112,7,-20.237,1,0.0412,0.986,0.949,0.0965,0.0745,68.962,3,5,234733,1973
1aIYWuRVsyGLlpfrjwyauS,0.617,0.678,5,-10.6,1,0.0379,0.295,0.00306,0.103,0.763,93.841,4,15,362773,1971
2V2pxcEfn5zs79sE7qcewA,0.441,0.258,7,-11.227,1,0.0276,0.661,0.0,0.106,0.172,77.988,1,67,214826,1994
0bBf99CRawM4HJ51gzEKLf,0.38,0.369,2,-16.349,0,0.0574,0.807,0.0397,0.111,0.475,82.951,4,30,308106,1970
1YQWosTIljIvxAgHWTp7KP,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,5,67,324133,1959
3O1aoJKgECakMKZJKMvnaN,0.451,0.736,5,-6.019,0,0.0662,0.424,0.000724,0.132,0.767,117.063,4,19,384746,1999
38xcUjiTP1ivfb7ObwjyGA,0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,4,55,429266,1962
33OcOQd701yO8RCDGLfHsG,0.537,0.448,4,-14.132,0,0.0513,0.391,0.781,0.157,0.38,142.748,4,25,320466,1972
37vEa9sfgAqEZuqX8AX0Zk,0.517,0.108,0,-24.465,1,0.0479,0.852,0.881,0.124,0.206,79.512,4,48,349493,1961
5tR80sypNbMyWIbDfiBBXh,0.446,0.501,8,-9.771,1,0.0548,0.801,0.164,0.0931,0.263,116.711,4,33,793673,1974
0vB4Vd6PtkJSEnWsmqATnZ,0.553,0.614,1,-5.098,1,0.0306,0.764,0.0,0.0811,0.345,136.628,4,69,242678,1985
6k1NlbXRqTu51DiDJ7Mwwf,0.491,0.609,5,-8.486,1,0.0461,0.529,0.00838,0.426,0.614,90.09,4,38,234306,1973
1wVqyP5MC3wJmOvEk9e6Ts,0.426,0.528,0,-10.634,1,0.0574,0.571,0.247,0.096,0.695,106.13,4,41,288666,1963
38xcUjiTP1ivfb7ObwjyGA,0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,4,55,429266,1962
0tqJXNPrUuT6Evmcfkd53T,0.488,0.43,5,-8.723,1,0.0291,0.401,0.0,0.109,0.236,124.517,4,45,276066,1993
1lTo5DqdPcHWI82OD3xZqu,0.548,0.51,5,-12.044,1,0.0622,0.536,0.0542,0.261,0.567,103.273,4,42,158533,1968
5SltMm0H5x0zoN7XFGYneH,0.696,0.5,8,-8.748,1,0.0394,0.489,7.54e-06,0.268,0.423,90.0,4,48,277213,1999
0L6YSe2bFNutBBlAjQvh0c,0.38,0.312,1,-12.54,1,0.0357,0.922,0.0108,0.164,0.437,62.171,4,9,175773,1976
50BIyfMpmfeWRscszOOMD4,0.613,0.446,1,-15.556,1,0.0306,0.473,0.961,0.0883,0.666,82.075,4,41,195080,1973
2yvndB62uhmoCuGPwhg0Ye,0.475,0.139,3,-20.025,0,0.116,0.876,0.000369,0.688,0.306,78.273,4,7,227933,1962
691hPZq6MsgBU5Re7U26qQ,0.392,0.485,11,-14.726,1,0.0372,0.835,0.869,0.0785,0.375,116.605,4,34,596198,1973
6lAR6ieGCB2IV0pVfOiBVX,0.714,0.513,3,-13.29,1,0.0334,0.71,0.695,0.11,0.763,124.222,4,30,571440,1969
6w3bIc0BxTPGNHqyH4KNiY,0.499,0.49,11,-11.609,0,0.0377,0.497,0.855,0.101,0.217,140.169,4,46,288826,1968
1LX2CtpOwnPphgZTCl05Ot,0.377,0.0839,3,-17.9,0,0.0356,0.985,0.21,0.104,0.15,54.348,4,32,317933,1965
4JwrVdvCa9gmpbHOQCGTJR,0.359,0.847,4,-7.047,1,0.046,0.325,0.658,0.86,0.679,148.473,4,2,508133,1973
4IfjnNG3AA8ZIlYBSWiHyt,0.341,0.708,10,-10.464,1,0.101,0.354,0.749,0.355,0.736,86.64,4,23,169173,1967
1Noet3R9QiACRmSfSvfbkC,0.513,0.441,0,-14.939,1,0.0702,0.237,0.0441,0.062,0.34,181.799,3,6,255866,1973
3W1m2Kblq81MXRc7NiF91e,0.719,0.398,3,-12.228,1,0.0305,0.681,0.000486,0.0576,0.768,112.873,4,48,240760,1999
3Mbkhd9tdMwyqbrVE3IODX,0.587,0.528,10,-10.793,0,0.0393,0.373,0.693,0.109,0.502,133.983,4,44,298798,1973
1eyq8cjUQ2daFthW2PC2GM,0.518,0.585,5,-8.485,1,0.0279,0.0778,2.43e-06,0.31,0.312,144.998,4,72,258120,1986
5n4s72tBWY8hzx8lmCiT8W,0.652,0.352,11,-14.298,0,0.0243,0.583,0.0,0.101,0.573,90.987,4,32,333893,1991
3q4XR4zYKD4b97eBRtpRXh,0.262,0.248,0,-13.343,1,0.0363,0.836,0.000159,0.372,0.0877,126.821,3,13,203173,1956
5ggOAMsJCAYDHnyoqJ0xAD,0.32,0.413,10,-12.472,1,0.0314,0.484,4.97e-06,0.346,0.313,142.765,4,61,258720,1978
56A81A7RMb5Us1vCvxYhYD,0.481,0.153,0,-15.573,0,0.0364,0.97,0.000126,0.224,0.541,108.41,4,21,170573,1994
19AO4YUP1Uau61hXotfRu3,0.776,0.452,0,-13.225,0,0.0339,0.766,0.582,0.07,0.761,111.468,4,48,183293,1966
1caaPKXsfmGTT1t5Zcu243,0.541,0.186,9,-21.91,0,0.0324,0.787,0.914,0.0905,0.762,136.965,4,42,475200,1967
27sDZpgSvLHuXlSnl5e1Dk,0.334,0.253,0,-14.543,0,0.0302,0.636,0.579,0.135,0.118,176.728,4,29,346040,1993
1BLLqd0yYq3SiL6OJUlQri,0.653,0.373,2,-12.684,1,0.0269,0.786,3.72e-06,0.163,0.353,122.552,4,38,289266,1991
6iXQrhhgBisdfvS34EMTZ3,0.308,0.464,10,-9.032,1,0.0279,0.418,2.49e-06,0.143,0.318,103.734,4,69,213333,1974
5TNqSTLoOqIMBquCtFNV1E,0.316,0.458,0,-12.459,0,0.0449,0.171,1.62e-05,0.101,0.831,166.847,4,35,424573,1971
2TbSymxTNIsw2XG1lakTZw,0.7,0.369,2,-11.594,1,0.032,0.317,6.94e-05,0.093,0.372,96.111,4,37,242893,1987
6srjd0H3jKYSvTqqYm98SW,0.621,0.197,7,-14.483,1,0.0573,0.99,0.878,0.152,0.569,120.196,4,23,214000,1954
6WTD4ZZx3jit6MY3hDDXcc,0.596,0.546,2,-6.251,1,0.0267,0.633,0.00381,0.0707,0.255,131.123,4,65,234280,1989
08KRFHK8w57Js5GZZjamll,0.706,0.245,0,-17.225,1,0.0521,0.861,0.938,0.102,0.442,119.828,4,36,339866,1963
0BeXq6tkxaPcomaTdpogj0,0.504,0.13,7,-11.104,0,0.0363,0.831,0.0,0.12,0.286,119.069,4,46,237320,1986
439YMLXTadwJM1AunVQf1V,0.772,0.67,5,-8.514,1,0.0563,0.484,0.000249,0.0545,0.882,111.019,4,45,206320,1982
7hHqqxNnpW4mvD1H8HhPkF,0.672,0.424,1,-11.651,1,0.156,0.845,0.0,0.98,0.714,147.337,4,1,169598,1988
12HIAyiynMB7FoDGNRqHK0,0.682,0.42,8,-8.819,1,0.043,0.637,0.0,0.0437,0.641,124.91,4,15,183560,1988
5YDbcDxtwEz1MOvz1bReJC,0.816,0.581,10,-13.548,0,0.0611,0.00453,0.744,0.335,0.587,108.092,4,25,401466,1992
1PoaSCeoBUCPg25k7XTvNN,0.331,0.0294,3,-22.342,0,0.0445,0.991,0.883,0.107,0.0475,85.674,4,52,244933,1976
6oSm3mBWFxJHEnjE2IqhmA,0.588,0.0387,0,-17.944,0,0.06,0.978,0.823,0.116,0.342,83.4,4,58,205666,1959
24DboHqgSPeCfKlBEBSlVZ,0.437,0.432,0,-18.333,0,0.0316,0.272,0.509,0.0962,0.597,159.894,4,20,453160,1995
00qKkHn3bNe21z2uvzZuIH,0.532,0.598,9,-11.047,1,0.0486,0.335,0.0172,0.192,0.507,87.827,4,26,198133,1999
5uErxUghBfF0UliaoLlFBj,0.845,0.163,2,-13.785,1,0.0506,0.845,0.00242,0.122,0.46,98.161,4,25,152076,1997
1xWNdCOiPHkjAFXGydqrzT,0.702,0.615,4,-9.779,1,0.0291,0.00196,0.0697,0.112,0.431,103.855,4,15,164360,1999
7g8fKbX3KlhiI7Qy9QqCBl,0.776,0.498,7,-6.489,1,0.0772,0.0849,5.49e-06,0.11,0.704,94.222,4,11,272065,1998
2h1o6yFR9Gjh8DqHwTy3M9,0.392,0.304,5,-11.857,0,0.0427,0.936,0.166,0.0908,0.198,78.051,4,37,323146,1962
18f9Y2l4NlsMHQmzNBrRzX,0.641,0.302,8,-13.897,1,0.0634,0.974,0.0,0.215,0.731,146.099,4,0,183928,1991
6pRUSqa2Qo8QV4Ytk8ik9c,0.791,0.631,2,-14.543,1,0.0495,0.0069,0.867,0.333,0.534,111.228,4,41,220480,1990
28RIlXslqMuMDUBXRFUIhz,0.37,0.354,9,-9.961,0,0.0353,0.273,0.0,0.147,0.166,131.068,3,21,227533,1993
66wBSszC1gI0zMEMLZoKbl,0.486,0.809,11,-10.773,1,0.0282,0.000928,0.766,0.106,0.54,92.468,4,38,278667,1999
5gBWGTO2prExy9yVwhUbOU,0.467,0.335,7,-8.586,1,0.0485,0.804,0.0,0.109,0.221,107.657,5,46,202360,1962
220ZfJj309AIx2dUXJ2JoW,0.558,0.231,0,-20.342,1,0.0493,0.796,0.878,0.0914,0.524,119.095,4,22,277013,1964
2mQnPuVeoJXwS8p9J4JUIb,0.708,0.412,7,-10.579,1,0.195,0.00409,0.0241,0.196,0.378,78.097,4,44,269760,1996
3v30QiQtdQQAUIWwfKByN7,0.64,0.729,1,-13.494,1,0.0453,0.862,0.0,0.111,0.683,113.19,4,46,147373,1958
7auuTTjddIetIThE5nvSqE,0.389,0.21,0,-16.155,0,0.0368,0.917,0.855,0.889,0.219,104.482,4,16,520760,1954
0G3J9DuNLiMWCCz6w41oYI,0.528,0.327,10,-14.256,1,0.0484,0.927,0.855,0.0639,0.788,81.695,4,24,183306,1997
25fZYWE1jYxnksuaTPUa94,0.338,0.554,0,-10.759,0,0.0249,0.371,0.00187,0.294,0.86,83.434,4,21,289893,1997
1hVRTl4yhWmGW7ImZoO22e,0.303,0.0141,10,-19.759,0,0.0418,0.948,0.0944,0.0792,0.157,171.439,3,57,258266,1960
6O5Uy3OvKyUsZ5cqon3em1,0.415,0.509,2,-10.335,1,0.0321,0.507,0.307,0.113,0.292,85.271,4,34,144666,1997
4JWfPMjVEh4SusNs8V3gt5,0.635,0.0278,2,-21.504,0,0.0406,0.537,0.872,0.213,0.12,103.016,4,54,243333,1999
256x9YeAKVtVhn2wXW3qXR,0.51,0.0992,5,-19.07,1,0.047,0.933,0.869,0.111,0.131,66.129,4,5,274560,1962
5SOjgaven2icwH6GrRgzGL,0.715,0.341,0,-11.612,1,0.0439,0.371,0.0,0.123,0.889,94.602,4,41,169493,1996
742N6FKHvpxiufLeE6LE3h,0.541,0.578,5,-10.246,0,0.301,0.673,1.6e-05,0.622,0.69,136.393,4,13,566333,1994
6linBr32WmoP56Y2N26isX,0.556,0.335,0,-18.281,1,0.0565,0.777,7.2e-05,0.2,0.369,115.923,4,37,567413,1975
4Ymw6EFYDUcKXP8LFDYlS0,0.651,0.117,3,-24.693,1,0.033,0.99,0.566,0.133,0.555,79.992,4,21,237400,1995
0XAKx3deXeR26z5xKN2cas,0.568,0.231,10,-17.171,0,0.0399,0.576,0.0,0.151,0.359,124.261,4,19,205093,1973
7htOcTS8k7OrIIsG8uU6na,0.503,0.0453,5,-19.342,1,0.0405,0.977,0.000326,0.138,0.149,113.15,4,23,228666,1993
6clrTt5CwzEYoQiUq4BQWf,0.618,0.228,5,-15.251,0,0.0395,0.977,0.871,0.162,0.483,94.583,4,2,165040,1957
3QxAadrRx8aSEVd6Qzr8KF,0.634,0.288,4,-16.798,1,0.0377,0.946,0.163,0.366,0.671,90.633,4,52,219093,1963
4vLYewWIvqHfKtJDk8c8tq,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,4,62,562640,1959
0ndG85wnRh0q02oRRM81ZT,0.537,0.864,11,-6.203,0,0.0667,0.00631,0.302,0.34,0.414,160.039,4,29,347760,1998
1Owq03yMItfgZMpt9CSe80,0.428,0.0307,7,-21.667,1,0.0407,0.892,0.262,0.126,0.272,85.424,3,43,451407,1965
6cA18G7uq8yvJI9GcBrpwE,0.651,0.183,0,-20.489,1,0.0319,0.408,0.0113,0.102,0.468,114.3,4,15,410133,1995
0AoklugadsjYsNpOdidHpF,0.544,0.246,0,-14.357,1,0.0607,0.872,0.000568,0.108,0.676,99.586,4,38,220373,1994
15y7VlrSlQCggMWJWs9tib,0.597,0.498,0,-8.277,1,0.0315,0.859,0.476,0.265,0.646,109.906,4,16,247333,1994
0T1EaGm6b9eM7xBf4F1hlc,0.467,0.459,0,-9.706,0,0.0305,0.719,0.00312,0.0944,0.178,124.379,4,49,477093,1965
7viT9kDjq8PIx57sRCID0b,0.449,0.287,5,-11.359,1,0.0324,0.843,0.825,0.144,0.122,194.64,3,41,235386,1962
5FYgwqjjq9kPCMj8yArfTr,0.551,0.119,0,-15.468,0,0.0435,0.924,0.00264,0.119,0.243,70.129,4,54,358200,1957
2FPomNLTgWk3R2OVbHbU9f,0.659,0.806,10,-6.912,0,0.0425,0.145,3.42e-05,0.0933,0.947,101.038,4,21,209026,1994
0OLS0G5EaSxUbHdNzatvW1,0.558,0.509,6,-13.441,1,0.0557,0.701,0.76,0.114,0.438,109.482,4,29,202493,1966
14u5dfxMsAxW2sqEUSR8to,0.65,0.538,1,-10.123,1,0.0327,0.72,0.784,0.0851,0.679,165.536,4,41,326866,1998
4SQsNMRr5M2UVkVQj3WSjN,0.603,0.631,0,-10.247,0,0.045,0.212,1.36e-05,0.143,0.733,111.569,4,6,337133,1966
5t5ymjiReMQwhkif6hsk3W,0.845,0.422,8,-13.057,0,0.0663,0.0173,0.0491,0.595,0.691,124.992,4,36,234466,1992
4g8OkxDvpFGgoUB6JnuK9d,0.553,0.278,6,-10.679,1,0.0432,0.798,2.14e-05,0.336,0.724,130.306,3,20,217839,1963
1ZVV4uUYilEdZRySfKjvpx,0.653,0.4,10,-9.105,0,0.053,0.768,1.56e-06,0.272,0.561,119.817,4,29,283226,1959
